,Date,Minimum,Maximum,Average
2745,12/6/2020,45,50,47.5
2746,12/7/2020,45,55,50
2747,12/8/2020,45,55,50
2748,12/9/2020,50,55,52.5
2749,12/10/2020,55,65,60
2750,12/11/2020,45,52,48.5
2751,12/12/2020,50,55,52.5
2752,12/13/2020,40,50,45
2753,12/14/2020,35,45,40
2754,12/15/2020,35,45,40
2755,12/16/2020,35,40,37.5
2756,12/17/2020,30,40,35
2757,12/18/2020,30,40,35
2758,12/19/2020,40,50,45
2759,12/20/2020,40,50,45
2760,12/21/2020,35,45,40
2761,12/22/2020,40,50,45
2762,12/23/2020,35,45,40
2763,12/24/2020,45,55,50
2764,12/25/2020,40,50,45
2765,12/26/2020,45,55,50
2766,12/27/2020,45,55,50
2767,12/28/2020,50,55,52.5
2768,12/29/2020,45,50,47.5
2769,12/30/2020,45,50,47.5
2770,12/31/2020,40,45,42.5
2771,1/1/2021,40,45,42.5
2772,1/2/2021,30,40,35
2773,1/3/2021,35,40,37.5
2774,1/4/2021,30,40,35
2775,1/5/2021,30,35,32.5
2776,1/6/2021,35,45,40
2777,1/7/2021,30,40,35
2778,1/8/2021,25,35,30
2779,1/9/2021,15,25,20
2780,1/10/2021,10,15,12.5
2781,1/11/2021,12,18,15
2782,1/12/2021,15,25,20
2783,1/13/2021,15,25,20
2784,1/14/2021,15,20,17.5
2785,1/15/2021,15,20,17.5
2786,1/16/2021,20,30,25
2787,1/17/2021,15,20,17.5
2788,1/18/2021,15,20,17.5
2789,1/19/2021,12,18,15
2790,1/20/2021,12,18,15
2791,1/21/2021,10,20,15
2792,1/22/2021,10,20,15
2793,1/23/2021,10,20,15
2794,1/24/2021,15,20,17.5
2795,1/25/2021,14,18,16
2796,1/26/2021,18,22,20
2797,1/27/2021,20,25,22.5
2798,1/28/2021,20,25,22.5
2799,1/29/2021,12,20,16
2800,1/30/2021,15,20,17.5
2801,1/31/2021,15,20,17.5
2802,2/1/2021,15,20,17.5
2803,2/2/2021,12,20,16
2804,2/3/2021,15,20,17.5
2805,2/4/2021,13.42307692,19.07692308,16.25
2806,2/5/2021,13.42307692,19.07692308,16.25
2807,2/6/2021,15,20,17.5
2808,2/7/2021,15,20,17.5
2809,2/8/2021,15,20,17.5
2810,2/9/2021,12,20,16
2811,2/10/2021,15,20,17.5
2812,2/11/2021,15,25,20
2813,2/12/2021,12,16,14
2814,2/13/2021,12,20,16
2815,2/14/2021,15,20,17.5
2816,2/15/2021,15,20,17.5
2817,2/16/2021,15,20,17.5
2818,2/17/2021,15,20,17.5
2819,2/18/2021,15,20,17.5
2820,2/19/2021,10,15,12.5
2821,2/20/2021,8,15,11.5
2822,2/21/2021,8,15,11.5
2823,2/22/2021,10,15,12.5
2824,2/23/2021,10,15,12.5
2825,2/24/2021,15,20,17.5
2826,2/25/2021,15,20,17.5
2827,2/26/2021,15,20,17.5
2828,2/27/2021,15,20,17.5
2829,2/28/2021,15,20,17.5
2830,3/1/2021,8,12,10
2831,3/2/2021,10,15,12.5
2832,3/3/2021,10,15,12.5
2833,3/4/2021,24.16666667,30.23333333,27.2
2834,3/5/2021,12,15,13.5
2835,3/6/2021,15,20,17.5
2836,3/7/2021,15,20,17.5
2837,3/8/2021,10,15,12.5
2838,3/9/2021,10,15,12.5
2839,3/10/2021,20,25,22.5
2840,3/11/2021,20,25,22.5
2841,3/12/2021,20,25,22.5
2842,3/13/2021,15,20,17.5
2843,3/14/2021,20,25,22.5
2844,3/15/2021,25,30,27.5
2845,3/16/2021,25,30,27.5
2846,3/17/2021,15,20,17.5
2847,3/18/2021,15,20,17.5
2848,3/19/2021,25,30,27.5
2849,3/20/2021,20,25,22.5
2850,3/21/2021,20,25,22.5
2851,3/22/2021,40,50,45
2852,3/23/2021,40,50,45
2853,3/24/2021,40,50,45
2854,3/25/2021,30,40,35
2855,3/26/2021,30,40,35
2856,3/27/2021,40,50,45
2857,3/28/2021,40,50,45
2858,3/29/2021,45,50,47.5
2859,3/30/2021,45,50,47.5
2860,3/31/2021,45,50,47.5
2861,4/1/2021,30,40,35
2862,4/2/2021,30,40,35
2863,4/3/2021,35,45,40
2864,4/4/2021,45,50,47.5
2865,4/5/2021,30,40,35
2866,4/6/2021,30,35,32.5
2867,4/7/2021,30,40,35
2868,4/8/2021,30,40,35
2869,4/9/2021,30,40,35
2870,4/10/2021,30,40,35
2871,4/11/2021,25,35,30
2872,4/12/2021,25,35,30
2873,4/13/2021,20,25,22.5
2874,4/14/2021,20,25,22.5
2875,4/15/2021,15,20,17.5
2876,4/16/2021,15,20,17.5
2877,4/17/2021,12,16,14
2878,4/18/2021,15,20,17.5
2879,4/19/2021,10,15,12.5
2880,4/20/2021,10,15,12.5
2881,4/21/2021,15,20,17.5
2882,4/22/2021,10,15,12.5
2883,4/23/2021,14,18,16
2884,4/24/2021,10,15,12.5
2885,4/25/2021,15,20,17.5
2886,4/26/2021,10,15,12.5
2887,4/27/2021,10,15,12.5
2888,4/28/2021,15,20,17.5
2889,4/29/2021,30,40,35
2890,4/30/2021,20,25,22.5
2891,5/1/2021,20,25,22.5
2892,5/2/2021,25,30,27.5
2893,5/3/2021,15,20,17.5
2894,5/4/2021,10,15,12.5
2895,5/5/2021,10,15,12.5
2896,5/6/2021,10,15,12.5
2897,5/7/2021,15,20,17.5
2898,5/8/2021,10,15,12.5
2899,5/9/2021,10,15,12.5
2900,5/10/2021,10,15,12.5
2901,5/11/2021,10,15,12.5
2902,5/12/2021,30,35,32.5
2903,5/13/2021,35,40,37.5
2904,5/14/2021,16.15384615,21.15384615,18.65384615
2905,5/15/2021,16.15384615,21.15384615,18.65384615
2906,5/16/2021,16.15384615,21.15384615,18.65384615
2907,5/17/2021,16.15384615,21.15384615,18.65384615
2908,5/18/2021,16.15384615,21.15384615,18.65384615
2909,5/19/2021,16.15384615,21.15384615,18.65384615
2910,5/20/2021,16.15384615,21.15384615,18.65384615
2911,5/21/2021,16.15384615,21.15384615,18.65384615
2912,5/22/2021,16.15384615,21.15384615,18.65384615
2913,5/23/2021,16.15384615,21.15384615,18.65384615
2914,5/24/2021,16.15384615,21.15384615,18.65384615
2915,5/25/2021,16.15384615,21.15384615,18.65384615
2916,5/26/2021,16.15384615,21.15384615,18.65384615
2917,5/27/2021,16.15384615,21.15384615,18.65384615
2918,5/28/2021,16.15384615,21.15384615,18.65384615
2919,5/29/2021,16.15384615,21.15384615,18.65384615
2920,5/30/2021,16.15384615,21.15384615,18.65384615
2921,5/31/2021,16.15384615,21.15384615,18.65384615
2922,6/1/2021,15,20,17.5
2923,6/2/2021,10,15,12.5
2924,6/3/2021,15,20,17.5
2925,6/4/2021,15,20,17.5
2926,6/5/2021,25,30,27.5
2927,6/6/2021,35,40,37.5
2928,6/7/2021,25,30,27.5
2929,6/8/2021,30,35,32.5
2930,6/9/2021,25,30,27.5
2931,6/10/2021,25,30,27.5
2932,6/11/2021,25,30,27.5
2933,6/12/2021,25,30,27.5
2934,6/13/2021,20,25,22.5
2935,6/14/2021,25,30,27.5
2936,6/15/2021,25,30,27.5
2937,6/16/2021,25,30,27.5
2938,6/17/2021,20,25,22.5
2939,6/18/2021,22,25,23.5
2940,6/19/2021,15,20,17.5
2941,6/20/2021,15,20,17.5
2942,6/21/2021,15,20,17.5
2943,6/22/2021,15,20,17.5
2944,6/23/2021,15,20,17.5
2945,6/24/2021,15,20,17.5
2946,6/25/2021,15,20,17.5
2947,6/26/2021,25,30,27.5
2948,6/27/2021,25,30,27.5
2949,6/28/2021,25,30,27.5
2950,6/29/2021,20,25,22.5
2951,6/30/2021,20,25,22.5
2952,7/1/2021,15,20,17.5
2953,7/2/2021,10,15,12.5
2954,7/3/2021,10,15,12.5
2955,7/4/2021,10,15,12.5
2956,7/5/2021,15,20,17.5
2957,7/6/2021,15,20,17.5
2958,7/7/2021,15,20,17.5
2959,7/8/2021,15,20,17.5
2960,7/9/2021,12,18,15
2961,7/10/2021,12,18,15
2962,7/11/2021,10,15,12.5
2963,7/12/2021,18.3,23.66666667,20.98333333
2964,7/13/2021,10,15,12.5
2965,7/14/2021,10,15,12.5
2966,7/15/2021,10,15,12.5
2967,7/16/2021,10,15,12.5
2968,7/17/2021,12,18,15
2969,7/18/2021,13,18,15.5
2970,7/19/2021,12,18,15
2971,7/20/2021,12,18,15
2972,7/21/2021,15,20,17.5
2973,7/22/2021,15,20,17.5
2974,7/23/2021,15,20,17.5
2975,7/24/2021,18,22,20
2976,7/25/2021,25,30,27.5
2977,7/26/2021,28,35,31.5
2978,7/27/2021,35,40,37.5
2979,7/28/2021,40,50,45
2980,7/29/2021,40,45,42.5
2981,7/30/2021,45,50,47.5
2982,7/31/2021,45,50,47.5
2983,8/1/2021,40,45,42.5
2984,8/2/2021,40,45,42.5
2985,8/3/2021,45,50,47.5
2986,8/4/2021,40,45,42.5
2987,8/5/2021,40,45,42.5
2988,8/6/2021,40,45,42.5
2989,8/7/2021,35,40,37.5
2990,8/8/2021,35,40,37.5
2991,8/9/2021,34,40,37
2992,8/10/2021,30,35,32.5
2993,8/11/2021,28,33,30.5
2994,8/12/2021,25,30,27.5
2995,8/13/2021,25,30,27.5
2996,8/14/2021,25,30,27.5
2997,8/15/2021,25,30,27.5
2998,8/16/2021,25,30,27.5
2999,8/17/2021,35,40,37.5
3000,8/18/2021,45,50,47.5
3001,8/19/2021,55,60,57.5
3002,8/20/2021,65,70,67.5
3003,8/21/2021,60,65,62.5
3004,8/22/2021,60,65,62.5
3005,8/23/2021,60,65,62.5
3006,8/24/2021,50,60,55
3007,8/25/2021,50,60,55
3008,8/26/2021,40,50,45
3009,8/27/2021,50,55,52.5
3010,8/28/2021,75,80,77.5
3011,8/29/2021,75,80,77.5
3012,8/30/2021,70,75,72.5
3013,8/31/2021,65,70,67.5
3014,9/1/2021,45,50,47.5
3015,9/2/2021,50,55,52.5
3016,9/3/2021,50,60,55
3017,9/4/2021,50,60,55
3018,9/5/2021,50,60,55
3019,9/6/2021,50,60,55
3020,9/7/2021,45,50,47.5
3021,9/8/2021,45,50,47.5
3022,9/9/2021,40,45,42.5
3023,9/10/2021,40,45,42.5
3024,9/11/2021,40,45,42.5
3025,9/12/2021,50,55,52.5
3026,9/13/2021,50,60,55
3027,9/14/2021,70,75,72.5
3028,9/15/2021,75,80,77.5
3029,9/16/2021,75,80,77.5
3030,9/17/2021,90,100,95
3031,9/18/2021,95,100,97.5
3032,9/19/2021,80,85,82.5
3033,9/20/2021,85,90,87.5
3034,9/21/2021,80,85,82.5
3035,9/22/2021,80,90,85
3036,9/23/2021,80,85,82.5
3037,9/24/2021,80,85,82.5
3038,9/25/2021,85,90,87.5
3039,9/26/2021,75,80,77.5
3040,9/27/2021,65,70,67.5
3041,9/28/2021,75,85,80
3042,9/29/2021,90,95,92.5
3043,9/30/2021,70,75,72.5
3044,10/1/2021,60,65,62.5
3045,10/2/2021,45,50,47.5
3046,10/3/2021,45,50,47.5
3047,10/4/2021,45,50,47.5
3048,10/5/2021,35,40,37.5
3049,10/6/2021,35,40,37.5
3050,10/7/2021,35,40,37.5
3051,10/8/2021,35,40,37.5
3052,10/9/2021,40,45,42.5
3053,10/10/2021,40,45,42.5
3054,10/11/2021,45,50,47.5
3055,10/12/2021,65,70,67.5
3056,10/13/2021,75,80,77.5
3057,10/14/2021,60,70,65
3058,10/15/2021,55,60,57.5
3059,10/16/2021,65,70,67.5
3060,10/17/2021,60,70,65
3061,10/18/2021,60,65,62.5
3062,10/19/2021,55,60,57.5
3063,10/20/2021,60,65,62.5
3064,10/21/2021,70,80,75
3065,10/22/2021,75,85,80
3066,10/23/2021,70,80,75
3067,10/24/2021,75,85,80
3068,10/25/2021,100,115,107.5
3069,10/26/2021,90,100,95
3070,10/27/2021,70,80,75
3071,10/28/2021,60,65,62.5
3072,10/29/2021,45,55,50
3073,10/30/2021,45,50,47.5
3074,10/31/2021,50,55,52.5
3075,11/1/2021,55,60,57.5
3076,11/2/2021,45,55,50
3077,11/3/2021,42,50,46
3078,11/4/2021,55,62,58.5
3079,11/5/2021,50,55,52.5
3080,11/6/2021,42,50,46
3081,11/7/2021,40,45,42.5
3082,11/8/2021,35,40,37.5
3083,11/9/2021,38,45,41.5
3084,11/10/2021,35,42,38.5
3085,11/11/2021,40,45,42.5
3086,11/12/2021,42,50,46
3087,11/13/2021,40,45,42.5
3088,11/14/2021,35,40,37.5
3089,11/15/2021,35,40,37.5
3090,11/16/2021,40,50,45
3091,11/17/2021,45,50,47.5
3092,11/18/2021,50,60,55
3093,11/19/2021,50,55,52.5
3094,11/20/2021,40,45,42.5
3095,11/21/2021,35,40,37.5
3096,11/22/2021,30,40,35
3097,11/23/2021,40,45,42.5
3098,11/24/2021,40,45,42.5
3099,11/25/2021,40,50,45
3100,11/26/2021,40,50,45
3101,11/27/2021,45,55,50
3102,11/28/2021,45,52,48.5
3103,11/29/2021,35,40,37.5
3104,11/30/2021,40,45,42.5
3105,12/1/2021,45,55,50
3106,12/2/2021,48,55,51.5
3107,12/3/2021,50,55,52.5
3108,12/4/2021,45,55,50
3109,12/5/2021,45,55,50
3110,12/6/2021,45,50,47.5
3111,12/7/2021,45,55,50
3112,12/8/2021,45,55,50
3113,12/9/2021,50,55,52.5
3114,12/10/2021,55,65,60
3115,12/11/2021,45,52,48.5
3116,12/12/2021,50,55,52.5
3117,12/13/2021,40,50,45
3118,12/14/2021,35,45,40
3119,12/15/2021,35,45,40
3120,12/16/2021,35,40,37.5
3121,12/17/2021,30,40,35
3122,12/18/2021,30,40,35
3123,12/19/2021,40,50,45
3124,12/20/2021,40,50,45
3125,12/21/2021,35,45,40
3126,12/22/2021,40,50,45
3127,12/23/2021,35,45,40
3128,12/24/2021,45,55,50
3129,12/25/2021,40,50,45
3130,12/26/2021,45,55,50
3131,12/27/2021,45,55,50
3132,12/28/2021,50,55,52.5
3133,12/29/2021,45,50,47.5
3134,12/30/2021,45,50,47.5
3135,12/31/2021,40,45,42.5
3136,1/1/2022,40,45,42.5
3137,1/2/2022,30,40,35
3138,1/3/2022,35,40,37.5
3139,1/4/2022,30,40,35
3140,1/5/2022,30,35,32.5
3141,1/6/2022,35,45,40
3142,1/7/2022,30,40,35
3143,1/8/2022,25,35,30
3144,1/9/2022,15,25,20
3145,1/10/2022,10,15,12.5
3146,1/11/2022,12,18,15
3147,1/12/2022,15,25,20
3148,1/13/2022,15,25,20
3149,1/14/2022,15,20,17.5
3150,1/15/2022,15,20,17.5
3151,1/16/2022,20,30,25
3152,1/17/2022,15,20,17.5
3153,1/18/2022,15,20,17.5
3154,1/19/2022,12,18,15
3155,1/20/2022,12,18,15
3156,1/21/2022,10,20,15
3157,1/22/2022,10,20,15
3158,1/23/2022,10,20,15
3159,1/24/2022,15,20,17.5
3160,1/25/2022,14,18,16
3161,1/26/2022,18,22,20
3162,1/27/2022,20,25,22.5
3163,1/28/2022,20,25,22.5
3164,1/29/2022,12,20,16
3165,1/30/2022,15,20,17.5
3166,1/31/2022,15,20,17.5
3167,2/1/2022,15,20,17.5
3168,2/2/2022,12,20,16
3169,2/3/2022,15,20,17.5
3170,2/4/2022,13.42307692,19.07692308,16.25
3171,2/5/2022,13.42307692,19.07692308,16.25
3172,2/6/2022,15,20,17.5
3173,2/7/2022,15,20,17.5
3174,2/8/2022,15,20,17.5
3175,2/9/2022,12,20,16
3176,2/10/2022,15,20,17.5
3177,2/11/2022,15,25,20
3178,2/12/2022,12,16,14
3179,2/13/2022,12,20,16
3180,2/14/2022,15,20,17.5
3181,2/15/2022,15,20,17.5
3182,2/16/2022,15,20,17.5
3183,2/17/2022,15,20,17.5
3184,2/18/2022,15,20,17.5
3185,2/19/2022,10,15,12.5
3186,2/20/2022,8,15,11.5
3187,2/21/2022,8,15,11.5
3188,2/22/2022,10,15,12.5
3189,2/23/2022,10,15,12.5
3190,2/24/2022,15,20,17.5
3191,2/25/2022,15,20,17.5
3192,2/26/2022,15,20,17.5
3193,2/27/2022,15,20,17.5
3194,2/28/2022,15,20,17.5
3195,3/1/2022,8,12,10
3196,3/2/2022,10,15,12.5
3197,3/3/2022,10,15,12.5
3198,3/4/2022,24.16666667,30.23333333,27.2
3199,3/5/2022,12,15,13.5
3200,3/6/2022,15,20,17.5
3201,3/7/2022,15,20,17.5
3202,3/8/2022,10,15,12.5
3203,3/9/2022,10,15,12.5
3204,3/10/2022,20,25,22.5
3205,3/11/2022,20,25,22.5
3206,3/12/2022,20,25,22.5
3207,3/13/2022,15,20,17.5
3208,3/14/2022,20,25,22.5
3209,3/15/2022,25,30,27.5
3210,3/16/2022,25,30,27.5
3211,3/17/2022,15,20,17.5
3212,3/18/2022,15,20,17.5
3213,3/19/2022,25,30,27.5
3214,3/20/2022,20,25,22.5
3215,3/21/2022,20,25,22.5
3216,3/22/2022,40,50,45
3217,3/23/2022,40,50,45
3218,3/24/2022,40,50,45
3219,3/25/2022,30,40,35
3220,3/26/2022,30,40,35
3221,3/27/2022,40,50,45
3222,3/28/2022,40,50,45
3223,3/29/2022,45,50,47.5
3224,3/30/2022,45,50,47.5
3225,3/31/2022,45,50,47.5
3226,4/1/2022,30,40,35
3227,4/2/2022,30,40,35
3228,4/3/2022,35,45,40
3229,4/4/2022,45,50,47.5
3230,4/5/2022,30,40,35
3231,4/6/2022,30,35,32.5
3232,4/7/2022,30,40,35
3233,4/8/2022,30,40,35
3234,4/9/2022,30,40,35
3235,4/10/2022,30,40,35
3236,4/11/2022,25,35,30
3237,4/12/2022,25,35,30
3238,4/13/2022,20,25,22.5
3239,4/14/2022,20,25,22.5
3240,4/15/2022,15,20,17.5
3241,4/16/2022,15,20,17.5
3242,4/17/2022,12,16,14
3243,4/18/2022,15,20,17.5
3244,4/19/2022,10,15,12.5
3245,4/20/2022,10,15,12.5
3246,4/21/2022,15,20,17.5
3247,4/22/2022,10,15,12.5
3248,4/23/2022,14,18,16
3249,4/24/2022,10,15,12.5
3250,4/25/2022,15,20,17.5
3251,4/26/2022,10,15,12.5
3252,4/27/2022,10,15,12.5
3253,4/28/2022,15,20,17.5
3254,4/29/2022,30,40,35
3255,4/30/2022,20,25,22.5
3256,5/1/2022,20,25,22.5
3257,5/2/2022,25,30,27.5
3258,5/3/2022,15,20,17.5
3259,5/4/2022,10,15,12.5
3260,5/5/2022,10,15,12.5
3261,5/6/2022,10,15,12.5
3262,5/7/2022,15,20,17.5
3263,5/8/2022,10,15,12.5
3264,5/9/2022,10,15,12.5
3265,5/10/2022,10,15,12.5
3266,5/11/2022,10,15,12.5
3267,5/12/2022,30,35,32.5
3268,5/13/2022,35,40,37.5
3269,5/14/2022,16.15384615,21.15384615,18.65384615
3270,5/15/2022,16.15384615,21.15384615,18.65384615
3271,5/16/2022,16.15384615,21.15384615,18.65384615
3272,5/17/2022,16.15384615,21.15384615,18.65384615
3273,5/18/2022,16.15384615,21.15384615,18.65384615
3274,5/19/2022,16.15384615,21.15384615,18.65384615
3275,5/20/2022,16.15384615,21.15384615,18.65384615
3276,5/21/2022,16.15384615,21.15384615,18.65384615
3277,5/22/2022,16.15384615,21.15384615,18.65384615
3278,5/23/2022,16.15384615,21.15384615,18.65384615
3279,5/24/2022,16.15384615,21.15384615,18.65384615
3280,5/25/2022,16.15384615,21.15384615,18.65384615
3281,5/26/2022,16.15384615,21.15384615,18.65384615
3282,5/27/2022,16.15384615,21.15384615,18.65384615
3283,5/28/2022,16.15384615,21.15384615,18.65384615
3284,5/29/2022,16.15384615,21.15384615,18.65384615
3285,5/30/2022,16.15384615,21.15384615,18.65384615
3286,5/31/2022,16.15384615,21.15384615,18.65384615
3287,6/1/2022,15,20,17.5
3288,6/2/2022,10,15,12.5
3289,6/3/2022,15,20,17.5
3290,6/4/2022,15,20,17.5
3291,6/5/2022,25,30,27.5
3292,6/6/2022,35,40,37.5
3293,6/7/2022,25,30,27.5
3294,6/8/2022,30,35,32.5
3295,6/9/2022,25,30,27.5
3296,6/10/2022,25,30,27.5
3297,6/11/2022,25,30,27.5
3298,6/12/2022,25,30,27.5
3299,6/13/2022,20,25,22.5
3300,6/14/2022,25,30,27.5
3301,6/15/2022,25,30,27.5
3302,6/16/2022,25,30,27.5
3303,6/17/2022,20,25,22.5
3304,6/18/2022,22,25,23.5
3305,6/19/2022,15,20,17.5
3306,6/20/2022,15,20,17.5
3307,6/21/2022,15,20,17.5
3308,6/22/2022,15,20,17.5
3309,6/23/2022,15,20,17.5
3310,6/24/2022,15,20,17.5
3311,6/25/2022,15,20,17.5
3312,6/26/2022,25,30,27.5
3313,6/27/2022,25,30,27.5
3314,6/28/2022,25,30,27.5
3315,6/29/2022,20,25,22.5
3316,6/30/2022,20,25,22.5
3317,7/1/2022,15,20,17.5
3318,7/2/2022,10,15,12.5
3319,7/3/2022,10,15,12.5
3320,7/4/2022,10,15,12.5
3321,7/5/2022,15,20,17.5
3322,7/6/2022,15,20,17.5
3323,7/7/2022,15,20,17.5
3324,7/8/2022,15,20,17.5
3325,7/9/2022,12,18,15
3326,7/10/2022,12,18,15
3327,7/11/2022,10,15,12.5
3328,7/12/2022,18.3,23.66666667,20.98333333
3329,7/13/2022,10,15,12.5
3330,7/14/2022,10,15,12.5
3331,7/15/2022,10,15,12.5
3332,7/16/2022,10,15,12.5
3333,7/17/2022,12,18,15
3334,7/18/2022,13,18,15.5
3335,7/19/2022,12,18,15
3336,7/20/2022,12,18,15
3337,7/21/2022,15,20,17.5
3338,7/22/2022,15,20,17.5
3339,7/23/2022,15,20,17.5
3340,7/24/2022,18,22,20
3341,7/25/2022,25,30,27.5
3342,7/26/2022,28,35,31.5
3343,7/27/2022,35,40,37.5
3344,7/28/2022,40,50,45
3345,7/29/2022,40,45,42.5
3346,7/30/2022,45,50,47.5
3347,7/31/2022,45,50,47.5
3348,8/1/2022,40,45,42.5
3349,8/2/2022,40,45,42.5
3350,8/3/2022,45,50,47.5
3351,8/4/2022,40,45,42.5
3352,8/5/2022,40,45,42.5
3353,8/6/2022,40,45,42.5
3354,8/7/2022,35,40,37.5
3355,8/8/2022,35,40,37.5
3356,8/9/2022,34,40,37
3357,8/10/2022,30,35,32.5
3358,8/11/2022,28,33,30.5
3359,8/12/2022,25,30,27.5
3360,8/13/2022,25,30,27.5
3361,8/14/2022,25,30,27.5
3362,8/15/2022,25,30,27.5
3363,8/16/2022,25,30,27.5
3364,8/17/2022,35,40,37.5
3365,8/18/2022,45,50,47.5
3366,8/19/2022,55,60,57.5
3367,8/20/2022,65,70,67.5
3368,8/21/2022,60,65,62.5
3369,8/22/2022,60,65,62.5
3370,8/23/2022,60,65,62.5
3371,8/24/2022,50,60,55
3372,8/25/2022,50,60,55
3373,8/26/2022,40,50,45
3374,8/27/2022,50,55,52.5
3375,8/28/2022,75,80,77.5
3376,8/29/2022,75,80,77.5
3377,8/30/2022,70,75,72.5
3378,8/31/2022,65,70,67.5
3379,9/1/2022,45,50,47.5
3380,9/2/2022,50,55,52.5
3381,9/3/2022,50,60,55
3382,9/4/2022,50,60,55
3383,9/5/2022,50,60,55
3384,9/6/2022,50,60,55
3385,9/7/2022,45,50,47.5
3386,9/8/2022,45,50,47.5
3387,9/9/2022,40,45,42.5
3388,9/10/2022,40,45,42.5
3389,9/11/2022,40,45,42.5
3390,9/12/2022,50,55,52.5
3391,9/13/2022,50,60,55
3392,9/14/2022,70,75,72.5
3393,9/15/2022,75,80,77.5
3394,9/16/2022,75,80,77.5
3395,9/17/2022,90,100,95
3396,9/18/2022,95,100,97.5
3397,9/19/2022,80,85,82.5
3398,9/20/2022,85,90,87.5
3399,9/21/2022,80,85,82.5
3400,9/22/2022,80,90,85
3401,9/23/2022,80,85,82.5
3402,9/24/2022,80,85,82.5
3403,9/25/2022,85,90,87.5
3404,9/26/2022,75,80,77.5
3405,9/27/2022,65,70,67.5
3406,9/28/2022,75,85,80
3407,9/29/2022,90,95,92.5
3408,9/30/2022,70,75,72.5
3409,10/1/2022,60,65,62.5
3410,10/2/2022,45,50,47.5
3411,10/3/2022,45,50,47.5
3412,10/4/2022,45,50,47.5
3413,10/5/2022,35,40,37.5
3414,10/6/2022,35,40,37.5
3415,10/7/2022,35,40,37.5
3416,10/8/2022,35,40,37.5
3417,10/9/2022,40,45,42.5
3418,10/10/2022,40,45,42.5
3419,10/11/2022,45,50,47.5
3420,10/12/2022,65,70,67.5
3421,10/13/2022,75,80,77.5
3422,10/14/2022,60,70,65
3423,10/15/2022,55,60,57.5
3424,10/16/2022,65,70,67.5
3425,10/17/2022,60,70,65
3426,10/18/2022,60,65,62.5
3427,10/19/2022,55,60,57.5
3428,10/20/2022,60,65,62.5
3429,10/21/2022,70,80,75
3430,10/22/2022,75,85,80
3431,10/23/2022,70,80,75
3432,10/24/2022,75,85,80
3433,10/25/2022,100,115,107.5
3434,10/26/2022,90,100,95
3435,10/27/2022,70,80,75
3436,10/28/2022,60,65,62.5
3437,10/29/2022,45,55,50
3438,10/30/2022,45,50,47.5
3439,10/31/2022,50,55,52.5
3440,11/1/2022,55,60,57.5
3441,11/2/2022,45,55,50
3442,11/3/2022,42,50,46
3443,11/4/2022,55,62,58.5
3444,11/5/2022,50,55,52.5
3445,11/6/2022,42,50,46
3446,11/7/2022,40,45,42.5
3447,11/8/2022,35,40,37.5
3448,11/9/2022,38,45,41.5
3449,11/10/2022,35,42,38.5
3450,11/11/2022,40,45,42.5
3451,11/12/2022,42,50,46
3452,11/13/2022,40,45,42.5
3453,11/14/2022,35,40,37.5
3454,11/15/2022,35,40,37.5
3455,11/16/2022,40,50,45
3456,11/17/2022,45,50,47.5
3457,11/18/2022,50,60,55
3458,11/19/2022,50,55,52.5
3459,11/20/2022,40,45,42.5
3460,11/21/2022,35,40,37.5
3461,11/22/2022,30,40,35
3462,11/23/2022,40,45,42.5
3463,11/24/2022,40,45,42.5
3464,11/25/2022,40,50,45
3465,11/26/2022,40,50,45
3466,11/27/2022,45,55,50
3467,11/28/2022,45,52,48.5
3468,11/29/2022,35,40,37.5
3469,11/30/2022,40,45,42.5
3470,12/1/2022,45,55,50
3471,12/2/2022,48,55,51.5
3472,12/3/2022,50,55,52.5
3473,12/4/2022,45,55,50
3474,12/5/2022,45,55,50
3475,12/6/2022,45,50,47.5
3476,12/7/2022,45,55,50
3477,12/8/2022,45,55,50
3478,12/9/2022,50,55,52.5
3479,12/10/2022,55,65,60
3480,12/11/2022,45,52,48.5
3481,12/12/2022,50,55,52.5
3482,12/13/2022,40,50,45
3483,12/14/2022,35,45,40
3484,12/15/2022,35,45,40
3485,12/16/2022,35,40,37.5
3486,12/17/2022,30,40,35
3487,12/18/2022,30,40,35
3488,12/19/2022,40,50,45
3489,12/20/2022,40,50,45
3490,12/21/2022,35,45,40
3491,12/22/2022,40,50,45
3492,12/23/2022,35,45,40
3493,12/24/2022,45,55,50
3494,12/25/2022,40,50,45
3495,12/26/2022,45,55,50
3496,12/27/2022,45,55,50
3497,12/28/2022,50,55,52.5
3498,12/29/2022,45,50,47.5
3499,12/30/2022,45,50,47.5
3500,12/31/2022,40,45,42.5
3501,1/1/2023,3.3,12,7.65
3502,1/2/2023,8,17,12.5
3503,1/3/2023,10,9.33,9.665
3504,1/4/2023,7.33,14,10.665
3505,1/5/2023,10,12,11
3506,1/6/2023,12,8,10
3507,1/7/2023,8,14,11
3508,1/8/2023,7,12,9.5
3509,1/9/2023,8,10,9
3510,1/10/2023,8,22,15
3511,1/11/2023,12,8,10
3512,1/12/2023,5,10,7.5
3513,1/13/2023,5,14,9.5
3514,1/14/2023,10,12,11
3515,1/15/2023,10,9,9.5
3516,1/16/2023,6,17,11.5
3517,1/17/2023,9,22,15.5
3518,1/18/2023,20,6,13
3519,1/19/2023,8,16,12
3520,1/20/2023,12,8,10
3521,1/21/2023,6,10,8
3522,1/22/2023,10,22,16
