Date,Minimum,Maximum,Average
2016-07-01,60,70,65
2016-07-02,65,70,67.5
2016-07-03,60,70,65
2016-07-04,60,70,65
2016-07-05,60,70,65
2016-07-06,60,70,65
2016-07-07,60,70,65
2016-07-08,60,70,65
2016-07-09,60,70,65
2016-07-10,60,70,65
2016-07-11,70,80,75
2016-07-12,60,70,65
2016-07-13,60,70,65
2016-07-14,65,70,67.5
2016-07-15,55,60,57.5
2016-07-16,55,60,57.5
2016-07-17,60,65,62.5
2016-07-18,55,60,57.5
2016-07-19,50,60,55
2016-07-20,50,60,55
2016-07-21,50,55,52.5
2016-07-22,55,65,60
2016-07-23,58,65,61.5
2016-07-24,60,70,65
2016-07-25,60,70,65
2016-07-26,80,90,85
2016-07-27,75,85,80
2016-07-28,70,80,75
2016-07-29,85,90,87.5
2016-07-30,80,85,82.5
2016-07-31,80,90,85
2016-08-01,75,80,77.5
2016-08-02,70,80,75
2016-08-03,70,75,72.5
2016-08-04,65,70,67.5
2016-08-05,65,70,67.5
2016-08-06,80,90,85
2016-08-07,70,75,72.5
2016-08-08,65,70,67.5
2016-08-09,60,70,65
2016-08-10,50,60,55
2016-08-11,50,60,55
2016-08-12,50,60,55
2016-08-13,50,60,55
2016-08-14,50,55,52.5
2016-08-15,45,55,50
2016-08-16,45,55,50
2016-08-17,45,55,50
2016-08-18,50,60,55
2016-08-19,75,80,77.5
2016-08-20,55,60,57.5
2016-08-21,50,60,55
2016-08-22,40,50,45
2016-08-23,40,50,45
2016-08-24,45,50,47.5
2016-08-25,50,55,52.5
2016-08-26,40,50,45
2016-08-27,40,48,44
2016-08-28,50,60,55
2016-08-29,45,55,50
2016-08-30,45,55,50
2016-08-31,45,55,50
2016-09-01,45,55,50
2016-09-02,45,55,50
2016-09-03,45,52,48.5
2016-09-04,45,55,50
2016-09-05,45,55,50
2016-09-06,40,50,45
2016-09-07,40,50,45
2016-09-08,35,45,40
2016-09-09,35,45,40
2016-09-10,38,45,41.5
2016-09-11,35,45,40
2016-09-12,35,45,40
2016-09-13,45,55,50
2016-09-14,40,50,45
2016-09-15,40,45,42.5
2016-09-16,45,55,50
2016-09-17,45,50,47.5
2016-09-18,50,60,55
2016-09-19,40,50,45
2016-09-20,45,55,50
2016-09-21,48,55,51.5
2016-09-22,40,50,45
2016-09-23,40,45,42.5
2016-09-24,45,50,47.5
2016-09-25,45,55,50
2016-09-26,50,60,55
2016-09-27,45,55,50
2016-09-28,45,55,50
2016-09-29,45,55,50
2016-09-30,50,60,55
2016-10-01,50,60,55
2016-10-02,60,70,65
2016-10-03,65,70,67.5
2016-10-04,70,80,75
2016-10-05,60,70,65
2016-10-06,65,75,70
2016-10-07,60,70,65
2016-10-08,60,70,65
2016-10-09,70,75,72.5
2016-10-10,65,75,70
2016-10-11,80,90,85
2016-10-12,60,70,65
2016-10-13,55,65,60
2016-10-14,50,60,55
2016-10-15,50,54,52
2016-10-16,55,65,60
2016-10-17,65,70,67.5
2016-10-18,70,80,75
2016-10-19,70,80,75
2016-10-20,75,80,77.5
2016-10-21,70,80,75
2016-10-22,50,55,52.5
2016-10-23,50,60,55
2016-10-24,60,70,65
2016-10-25,50,60,55
2016-10-26,40,50,45
2016-10-27,40,50,45
2016-10-28,40,50,45
2016-10-29,38,45,41.5
2016-10-30,35,45,40
2016-10-31,40,50,45
2016-11-01,40,50,45
2016-11-02,35,45,40
2016-11-03,35,45,40
2016-11-04,35,45,40
2016-11-05,30,40,35
2016-11-06,30,38,34
2016-11-07,30,40,35
2016-11-08,30,40,35
2016-11-09,30,40,35
2016-11-10,30,40,35
2016-11-11,35,40,37.5
2016-11-12,40,48,44
2016-11-13,30,40,35
2016-11-14,30,40,35
2016-11-15,30,40,35
2016-11-16,30,40,35
2016-11-17,25,35,30
2016-11-18,25,35,30
2016-11-19,25,30,27.5
2016-11-20,25,35,30
2016-11-21,25,35,30
2016-11-22,25,35,30
2016-11-23,30,40,35
2016-11-24,25,35,30
2016-11-25,30,40,35
2016-11-26,35,40,37.5
2016-11-27,30,40,35
2016-11-28,30,40,35
2016-11-29,30,40,35
2016-11-30,30,40,35
2016-12-01,25,35,30
2016-12-02,25,35,30
2016-12-03,28,35,31.5
2016-12-04,25,35,30
2016-12-05,25,35,30
2016-12-06,25,35,30
2016-12-07,30,40,35
2016-12-08,30,40,35
2016-12-09,30,40,35
2016-12-10,35,40,37.5
2016-12-11,30,40,35
2016-12-12,30,40,35
2016-12-13,30,40,35
2016-12-14,30,35,32.5
2016-12-15,30,35,32.5
2016-12-16,28,35,31.5
2016-12-17,30,35,32.5
2016-12-18,30,40,35
2016-12-19,30,40,35
2016-12-20,30,40,35
2016-12-21,30,40,35
2016-12-22,30,40,35
2016-12-23,30,35,32.5
2016-12-24,28,30,29
2016-12-25,25,35,30
2016-12-26,25,35,30
2016-12-27,20,25,22.5
2016-12-28,20,30,25
2016-12-29,20,30,25
2016-12-30,20,25,22.5
2016-12-31,20,25,22.5
2017-01-01,20,30,25
2017-01-02,20,30,25
2017-01-03,20,30,25
2017-01-04,20,30,25
2017-01-05,20,30,25
2017-01-06,20,30,25
2017-01-07,25,30,27.5
2017-01-08,20,30,25
2017-01-09,20,30,25
2017-01-10,20,25,22.5
2017-01-11,25,30,27.5
2017-01-12,20,30,25
2017-01-13,20,30,25
2017-01-14,20,25,22.5
2017-01-15,20,30,25
2017-01-16,20,30,25
2017-01-17,20,30,25
2017-01-18,40,50,45
2017-01-19,20,30,25
2017-01-20,20,25,22.5
2017-01-21,25,30,27.5
2017-01-22,20,30,25
2017-01-23,20,30,25
